ID;CHOICE;LUGGAGE;AGE;GA;TRAIN_TT;TRAIN_CO;SM_TT;SM_CO;SM_SEATS;CAR_TT;CAR_CO
63;2;1;3;0;109;50;64;60;0;78;45
63;2;1;3;0;109;42;67;65;0;48;28
63;2;1;3;0;141;38;67;46;0;60;45
63;1;1;3;0;120;38;64;58;0;60;28
63;1;1;3;0;109;50;71;74;0;48;35
63;1;1;3;0;109;38;71;48;0;60;35
63;2;1;3;0;141;42;64;54;0;48;35
64;2;1;3;0;113;60;48;71;0;80;40
64;1;1;3;0;113;60;44;84;1;104;65
64;2;1;3;0;113;54;41;78;0;104;50
64;2;1;3;0;92;54;41;78;1;64;65
64;2;1;3;0;99;60;41;74;1;104;40
64;2;1;3;0;99;54;44;65;1;64;50
64;2;1;3;0;99;72;41;78;0;64;40
64;2;1;3;0;113;72;44;84;0;64;65
64;2;1;3;0;99;60;44;84;0;80;50
65;2;0;4;0;215;84;79;97;0;140;72
65;2;0;4;0;215;76;65;109;0;182;90
65;2;0;4;0;215;84;71;118;1;182;117
65;2;0;4;0;169;76;65;109;1;112;117
65;2;0;4;0;184;84;65;105;1;182;72
65;2;0;4;0;184;76;71;90;1;112;90
65;2;0;4;0;184;101;65;109;0;112;72
65;2;0;4;0;215;101;71;118;0;112;117
65;2;0;4;0;184;84;71;118;0;140;90
66;2;1;2;0;206;71;122;78;0;135;56
66;2;1;2;0;206;71;118;92;1;175;91
66;2;1;2;0;206;64;115;84;0;175;70
66;2;1;2;0;157;64;115;84;1;108;91
66;2;1;2;0;173;71;115;81;1;175;56
66;2;1;2;0;173;64;118;74;1;108;70
66;2;1;2;0;173;85;115;88;0;108;56
66;2;1;2;0;206;85;118;92;0;108;91
66;2;1;2;0;173;71;118;92;0;135;70
67;2;1;2;0;140;78;62;84;1;90;60
67;2;1;2;0;110;58;65;68;0;117;48
67;2;1;2;0;140;58;69;74;1;72;48
67;2;1;2;0;120;58;69;74;0;117;78
67;2;1;2;0;120;65;69;74;0;72;78
67;2;1;2;0;110;65;69;74;1;117;60
67;1;1;2;0;110;78;65;88;1;90;48
67;2;1;2;0;110;65;62;78;0;90;78
67;2;1;2;0;120;78;69;99;1;90;78
68;2;1;2;0;147;50;70;58;1;60;35
68;3;1;2;0;116;38;73;44;0;78;28
68;3;1;2;0;147;38;77;48;1;48;28
68;2;1;2;0;126;38;77;48;0;78;45
68;2;1;2;0;126;42;77;48;0;48;45
68;3;1;2;0;116;42;77;48;1;78;35
68;3;1;2;0;116;50;73;60;1;60;28
68;3;1;2;0;116;42;70;53;0;60;45
68;3;1;2;0;126;50;77;71;1;60;45
69;2;1;2;0;202;110;113;112;1;150;240
69;2;1;2;0;202;83;120;94;1;120;192
69;2;1;2;0;155;83;116;92;0;195;192
69;2;1;2;0;171;83;120;94;0;195;312
69;2;1;2;0;171;92;120;99;0;120;312
69;2;1;2;0;155;110;116;118;1;150;192
69;2;1;2;0;155;92;120;99;1;195;240
69;2;1;2;0;155;92;113;105;0;150;312
69;2;1;2;0;171;110;120;133;1;150;312
70;2;1;3;0;116;72;44;78;1;60;50
70;1;1;3;0;95;54;47;65;0;78;40
70;3;1;3;0;116;54;51;68;1;48;40
70;2;1;3;0;102;54;51;68;0;78;65
70;2;1;3;0;102;60;51;71;0;48;65
70;2;1;3;0;95;60;51;71;1;78;50
70;2;1;3;0;95;72;47;84;1;60;40
70;2;1;3;0;95;60;44;74;0;60;65
70;3;1;3;0;102;72;51;94;1;60;65
71;2;1;3;0;177;101;64;112;0;143;95
71;2;1;3;0;162;101;58;109;0;143;123
71;2;1;3;0;208;101;72;137;0;143;76
71;2;1;3;0;162;84;64;118;0;88;76
71;2;1;3;0;208;76;64;88;0;110;123
71;2;1;3;0;177;76;58;109;0;110;76
71;2;1;3;0;162;101;72;137;0;88;95
71;2;1;3;0;162;76;72;92;0;110;95
71;1;1;3;0;208;84;58;99;0;88;95
72;2;1;3;0;127;85;78;92;0;130;144
72;2;1;3;0;118;85;75;88;0;130;187
72;2;1;3;0;145;85;82;105;0;130;115
72;2;1;3;0;118;71;78;92;0;80;115
72;2;1;3;0;145;64;78;74;0;100;187
72;2;1;3;0;127;64;75;84;0;100;115
72;2;1;3;0;118;85;82;105;0;80;144
72;2;1;3;0;118;64;82;76;0;100;144
72;2;1;3;0;145;71;75;84;0;80;144
73;2;1;3;0;91;46;38;58;0;0;0
73;2;1;3;0;83;46;35;54;0;0;0
73;2;1;3;0;108;46;42;68;0;0;0
73;2;1;3;0;83;38;38;60;0;0;0
73;2;1;3;0;108;34;38;42;0;0;0
73;2;1;3;0;91;34;35;54;0;0;0
73;2;1;3;0;83;46;42;68;0;0;0
73;2;1;3;0;83;34;42;44;0;0;0
73;2;1;3;0;108;38;35;50;0;0;0
74;2;1;2;0;102;72;28;78;1;110;50
74;2;1;2;0;78;54;31;65;0;143;40
74;2;1;2;0;102;54;35;68;1;88;40
74;2;1;2;0;86;54;35;68;0;143;65
74;2;1;2;0;86;60;35;71;0;88;65
74;1;1;2;0;78;60;35;71;1;143;50
74;1;1;2;0;78;72;31;84;1;110;40
74;2;1;2;0;78;60;28;74;0;110;65
74;1;1;2;0;86;72;35;94;1;110;65
75;2;3;2;0;98;48;87;48;0;156;50
75;2;3;2;0;115;48;89;51;0;156;40
75;2;3;2;0;90;48;85;47;0;156;65
75;2;3;2;0;90;40;87;46;0;96;40
75;2;3;2;0;115;36;87;40;0;120;65
75;2;3;2;0;98;36;85;42;0;120;40
75;2;3;2;0;90;48;89;51;0;96;50
75;2;3;2;0;115;40;85;42;0;96;50
75;1;3;2;0;90;36;89;40;0;120;50
76;2;0;2;0;62;76;43;116;0;0;0
76;2;0;2;0;57;76;41;108;0;0;0
76;1;0;2;0;72;76;46;136;0;0;0
76;2;0;2;0;57;63;43;116;0;0;0
76;2;0;2;0;72;57;43;82;0;0;0
76;2;0;2;0;62;57;41;106;0;0;0
76;2;0;2;0;57;76;46;136;0;0;0
76;2;0;2;0;57;57;46;89;0;0;0
76;2;0;2;0;72;63;41;97;0;0;0
77;2;0;4;0;126;156;71;169;0;117;65
77;2;0;4;0;147;156;75;194;0;117;52
77;2;0;4;0;115;156;68;162;0;117;84
77;1;0;4;0;115;130;71;176;0;72;52
77;2;0;4;0;147;117;71;136;0;90;84
77;2;0;4;0;115;156;75;194;0;72;65
77;2;0;4;0;126;117;68;162;0;90;52
77;2;0;4;0;147;130;68;153;0;72;65
77;2;0;4;0;115;117;75;142;0;90;65
78;2;1;2;0;135;156;57;167;1;0;0
78;2;1;2;0;105;117;60;136;0;0;0
78;2;1;2;0;135;117;64;147;1;0;0
78;2;1;2;0;115;117;64;147;0;0;0
78;2;1;2;0;115;130;64;147;0;0;0
78;2;1;2;0;105;130;64;147;1;0;0
78;2;1;2;0;105;156;60;176;1;0;0
78;2;1;2;0;105;130;57;155;0;0;0
78;2;1;2;0;115;156;64;198;1;0;0
79;2;1;3;0;122;145;78;153;1;80;80
79;2;1;3;0;122;109;82;130;1;64;64
79;2;1;3;0;95;109;80;119;0;104;64
79;2;1;3;0;104;109;82;130;0;104;104
79;2;1;3;0;104;121;82;136;0;64;104
79;2;1;3;0;95;145;80;155;1;80;64
79;2;1;3;0;95;121;82;136;1;104;80
79;3;1;3;0;104;145;82;167;1;80;104
79;2;1;3;0;95;121;78;136;0;80;104
80;2;1;4;0;117;70;64;82;0;0;0
80;2;1;4;0;106;70;61;79;0;0;0
80;2;1;4;0;139;70;68;92;0;0;0
80;1;1;4;0;106;58;64;82;0;0;0
80;2;1;4;0;139;52;64;60;0;0;0
80;1;1;4;0;117;52;61;74;0;0;0
80;1;1;4;0;106;70;68;92;0;0;0
80;2;1;4;0;106;52;68;63;0;0;0
80;2;1;4;0;139;58;61;70;0;0;0
81;2;0;2;0;72;48;37;53;1;40;15
81;2;0;2;0;72;36;41;43;1;32;12
81;2;0;2;0;59;36;39;41;0;52;12
81;2;0;2;0;63;36;41;43;0;52;19
81;2;0;2;0;63;40;41;45;0;32;19
81;2;0;2;0;59;40;41;45;1;52;15
81;1;0;2;0;59;48;39;58;1;40;12
81;1;0;2;0;63;48;41;67;1;40;19
81;1;0;2;0;59;40;37;50;0;40;19
82;2;1;3;0;169;100;56;108;0;195;140
82;2;1;3;0;154;100;50;100;0;195;182
82;2;1;3;0;200;100;64;133;0;195;112
82;2;1;3;0;154;83;56;133;0;120;112
82;2;1;3;0;200;75;56;100;0;150;182
82;2;1;3;0;169;75;50;133;0;150;112
82;2;1;3;0;154;100;64;133;0;120;140
82;2;1;3;0;154;75;64;108;0;150;140
82;2;1;3;0;200;83;50;108;0;120;140
83;2;1;2;0;199;100;86;108;0;208;90
83;2;1;2;0;238;100;94;133;0;208;72
83;2;1;2;0;180;100;80;100;0;208;117
83;1;1;2;0;180;83;86;133;0;128;72
83;2;1;2;0;238;75;86;100;0;160;117
83;3;1;2;0;180;100;94;133;0;128;90
83;1;1;2;0;199;75;80;133;0;160;72
83;2;1;2;0;180;75;94;108;0;160;90
83;2;1;2;0;238;83;80;108;0;128;90
84;2;1;2;0;209;100;63;100;1;150;100
84;2;1;2;0;161;75;69;100;0;195;80
84;2;1;2;0;209;75;77;108;1;120;80
84;2;1;2;0;177;75;77;108;0;195;130
84;2;1;2;0;177;83;77;100;0;120;130
84;2;1;2;0;161;83;77;100;1;195;100
84;2;1;2;0;161;100;69;108;1;150;80
84;2;1;2;0;161;83;63;108;0;150;130
84;2;1;2;0;177;100;77;133;1;150;130
85;3;1;3;0;111;83;48;100;0;60;28
85;3;1;3;0;111;83;44;133;1;78;45
85;3;1;3;0;90;75;41;133;1;48;45
85;3;1;3;0;111;75;41;133;0;78;35
85;3;1;3;0;97;83;41;108;1;78;28
85;3;1;3;0;97;75;44;100;1;48;35
85;3;1;3;0;97;100;41;100;0;48;28
85;3;1;3;0;111;100;44;108;0;48;45
85;3;1;3;0;97;83;44;133;0;60;35
86;2;1;3;0;249;100;76;100;1;250;205
86;2;1;3;0;195;75;84;100;0;325;164
86;2;1;3;0;249;75;94;108;1;200;164
86;2;1;3;0;213;75;94;108;0;325;266
86;2;1;3;0;213;83;94;100;0;200;266
86;2;1;3;0;195;83;94;100;1;325;205
86;2;1;3;0;195;100;84;108;1;250;164
86;2;1;3;0;195;83;76;108;0;250;266
86;2;1;3;0;213;100;94;133;1;250;266
87;2;1;2;0;181;100;126;108;0;182;85
87;2;1;2;0;164;100;123;100;0;182;110
87;1;1;2;0;164;83;126;133;0;112;68
87;2;1;2;0;214;100;130;133;0;182;68
87;2;1;2;0;214;75;126;100;0;140;110
87;3;1;2;0;181;75;123;133;0;140;68
87;2;1;2;0;164;100;130;133;0;112;85
87;1;1;2;0;164;75;130;108;0;140;85
87;2;1;2;0;214;83;123;108;0;112;85
88;2;1;3;1;207;5040;78;5460;0;214;165
88;2;1;3;1;189;5040;70;5040;0;214;214
88;2;1;3;1;243;5040;88;6720;0;214;132
88;2;1;3;1;189;4200;78;6720;0;132;132
88;2;1;3;1;243;3780;78;5040;0;165;214
88;2;1;3;1;207;3780;70;6720;0;165;132
88;2;1;3;1;189;5040;88;6720;0;132;165
88;2;1;3;1;189;3780;88;5460;0;165;165
88;2;1;3;1;243;4200;70;5460;0;132;165
89;2;1;3;1;133;4200;61;5040;0;120;60
89;2;1;3;1;133;4200;57;6720;1;156;97
89;2;1;3;1;133;3780;54;6720;0;156;75
89;2;1;3;1;102;3780;54;6720;1;96;97
89;2;1;3;1;112;4200;54;5460;1;156;60
89;2;1;3;1;112;3780;57;5040;1;96;75
89;2;1;3;1;112;5040;54;5040;0;96;60
89;2;1;3;1;133;5040;57;5460;0;96;97
89;2;1;3;1;112;4200;57;6720;0;120;75
90;2;1;4;1;97;5040;44;5460;0;0;0
90;2;1;4;1;111;5040;48;6720;0;0;0
90;2;1;4;1;90;5040;41;5040;0;0;0
90;2;1;4;1;90;4200;44;6720;0;0;0
90;2;1;4;1;111;3780;44;5040;0;0;0
90;2;1;4;1;97;3780;41;6720;0;0;0
90;2;1;4;1;90;5040;48;6720;0;0;0
90;2;1;4;1;90;3780;48;5460;0;0;0
90;2;1;4;1;111;4200;41;5460;0;0;0
91;2;1;1;1;77;5040;22;5460;0;117;120
91;2;1;1;1;70;5040;19;5040;0;117;156
91;1;1;1;1;91;5040;26;6720;0;117;96
91;1;1;1;1;70;4200;22;6720;0;72;96
91;1;1;1;1;91;3780;22;5040;0;90;156
91;1;1;1;1;77;3780;19;6720;0;90;96
91;2;1;1;1;70;5040;26;6720;0;72;120
91;1;1;1;1;70;3780;26;5460;0;90;120
91;2;1;1;1;91;4200;19;5460;0;72;120
92;2;1;2;1;117;4200;54;5040;0;80;24
92;2;1;2;1;117;4200;50;6720;1;104;39
92;1;1;2;1;117;3780;47;6720;0;104;30
92;2;1;2;1;96;3780;47;6720;1;64;39
92;2;1;2;1;103;4200;47;5460;1;104;24
92;2;1;2;1;103;3780;50;5040;1;64;30
92;2;1;2;1;103;5040;47;5040;0;64;24
92;2;1;2;1;117;5040;50;5460;0;64;39
92;2;1;2;1;103;4200;50;6720;0;80;30
93;2;1;3;1;136;5040;81;5460;0;104;50
93;2;1;3;1;125;5040;78;5040;0;104;65
93;1;1;3;1;158;5040;85;6720;0;104;40
93;1;1;3;1;125;4200;81;6720;0;64;40
93;1;1;3;1;158;3780;81;5040;0;80;65
93;1;1;3;1;136;3780;78;6720;0;80;40
93;1;1;3;1;125;5040;85;6720;0;64;50
93;1;1;3;1;125;3780;85;5460;0;80;50
93;1;1;3;1;158;4200;78;5460;0;64;50
94;2;1;3;1;102;5040;49;5460;0;78;100
94;2;1;3;1;93;5040;46;5040;0;78;130
94;2;1;3;1;120;5040;53;6720;0;78;80
94;1;1;3;1;93;4200;49;6720;0;48;80
94;2;1;3;1;120;3780;49;5040;0;60;130
94;2;1;3;1;102;3780;46;6720;0;60;80
94;2;1;3;1;93;5040;53;6720;0;48;100
94;2;1;3;1;93;3780;53;5460;0;60;100
94;2;1;3;1;120;4200;46;5460;0;48;100
95;2;1;3;1;107;5040;52;5460;0;156;80
95;2;1;3;1;100;5040;49;5040;0;156;104
95;2;1;3;1;121;5040;56;6720;0;156;64
95;2;1;3;1;100;4200;52;6720;0;96;64
95;2;1;3;1;121;3780;52;5040;0;120;104
95;2;1;3;1;107;3780;49;6720;0;120;64
95;2;1;3;1;100;5040;56;6720;0;96;80
95;2;1;3;1;100;3780;56;5460;0;120;80
95;2;1;3;1;121;4200;49;5460;0;96;80
96;2;1;3;1;126;5040;56;5040;1;100;150
96;2;1;3;1;105;3780;59;5040;0;130;120
96;2;1;3;1;126;3780;63;5460;1;80;120
96;2;1;3;1;112;3780;63;5460;0;130;195
96;2;1;3;1;112;4200;63;5040;0;80;195
96;2;1;3;1;105;4200;63;5040;1;130;150
96;2;1;3;1;105;5040;59;5460;1;100;120
96;2;1;3;1;105;4200;56;5460;0;100;195
96;2;1;3;1;112;5040;63;6720;1;100;195
97;2;1;4;1;132;5040;77;5460;0;117;65
97;2;1;4;1;122;5040;74;5040;0;117;84
97;1;1;4;1;122;4200;77;6720;0;72;52
97;1;1;4;1;152;5040;81;6720;0;117;52
97;2;1;4;1;152;3780;77;5040;0;90;84
97;1;1;4;1;132;3780;74;6720;0;90;52
97;1;1;4;1;122;5040;81;6720;0;72;65
97;1;1;4;1;122;3780;81;5460;0;90;65
97;1;1;4;1;152;4200;74;5460;0;72;65
98;1;3;2;1;167;4200;103;5040;0;80;120
98;2;3;2;1;167;4200;99;6720;1;104;195
98;2;3;2;1;167;3780;96;6720;0;104;150
98;2;3;2;1;126;3780;96;6720;1;64;195
98;2;3;2;1;140;4200;96;5460;1;104;120
98;2;3;2;1;140;3780;99;5040;1;64;150
98;2;3;2;1;140;5040;96;5040;0;64;120
98;2;3;2;1;167;5040;99;5460;0;64;195
98;2;3;2;1;140;4200;99;6720;0;80;150
99;2;1;3;1;136;4200;67;5040;0;70;36
99;1;1;3;1;136;3780;60;6720;0;91;45
99;1;1;3;1;136;4200;63;6720;1;91;58
99;1;1;3;1;106;3780;60;6720;1;56;58
99;2;1;3;1;116;4200;60;5460;1;91;36
99;2;1;3;1;116;5040;60;5040;0;56;36
99;2;1;3;1;116;3780;63;5040;1;56;45
99;2;1;3;1;136;5040;63;5460;0;56;58
99;1;1;3;1;116;4200;63;6720;0;70;45
100;1;1;4;1;103;5040;31;5040;1;0;0
100;1;1;4;1;82;3780;34;5040;0;0;0
100;1;1;4;1;103;3780;38;5460;1;0;0
100;1;1;4;1;89;3780;38;5460;0;0;0
100;1;1;4;1;89;4200;38;5040;0;0;0
100;1;1;4;1;82;4200;38;5040;1;0;0
100;1;1;4;1;82;5040;34;5460;1;0;0
100;1;1;4;1;82;4200;31;5460;0;0;0
100;1;1;4;1;89;5040;38;6720;1;0;0
101;1;1;4;1;94;5040;39;5460;0;97;25
101;1;1;4;1;86;5040;36;5040;0;97;32
101;3;1;4;1;111;5040;43;6720;0;97;20
101;1;1;4;1;86;4200;39;6720;0;60;20
101;3;1;4;1;111;3780;39;5040;0;75;32
101;3;1;4;1;94;3780;36;6720;0;75;20
101;3;1;4;1;86;5040;43;6720;0;60;25
101;1;1;4;1;86;3780;43;5460;0;75;25
101;3;1;4;1;111;4200;36;5460;0;60;25
102;2;1;3;0;103;179;33;179;1;60;40
102;2;1;3;0;82;134;36;179;0;78;32
102;2;1;3;0;103;134;40;194;1;48;32
102;1;1;3;0;89;134;40;194;0;78;52
102;2;1;3;0;89;149;40;179;0;48;52
102;2;1;3;0;82;149;40;179;1;78;40
102;2;1;3;0;82;179;36;194;1;60;32
102;2;1;3;0;82;149;33;194;0;60;52
102;1;1;3;0;89;179;40;238;1;60;52
103;2;1;3;0;61;209;28;209;1;0;0
103;2;1;3;0;61;157;32;226;1;0;0
103;2;1;3;0;51;157;30;209;0;0;0
103;2;1;3;0;54;157;32;226;0;0;0
103;2;1;3;0;54;174;32;209;0;0;0
103;2;1;3;0;51;209;30;226;1;0;0
103;2;1;3;0;51;174;32;209;1;0;0
103;2;1;3;0;54;209;32;278;1;0;0
103;2;1;3;0;51;174;28;226;0;0;0
104;2;1;3;0;97;266;44;289;0;78;40
104;2;1;3;0;90;266;41;266;0;78;52
104;2;1;3;0;111;266;48;355;0;78;32
104;2;1;3;0;90;222;44;355;0;48;32
104;2;1;3;0;111;200;44;266;0;60;52
104;2;1;3;0;97;200;41;355;0;60;32
104;2;1;3;0;90;266;48;355;0;48;40
104;2;1;3;0;90;200;48;289;0;60;40
104;2;1;3;0;111;222;41;289;0;48;40
105;2;1;2;0;115;271;91;294;0;117;45
105;2;1;2;0;131;271;93;362;0;117;36
105;2;1;2;0;107;271;89;271;0;117;58
105;3;1;2;0;107;226;91;362;0;72;36
105;2;1;2;0;131;203;91;271;0;90;58
105;3;1;2;0;107;271;93;362;0;72;45
105;2;1;2;0;115;203;89;362;0;90;36
105;3;1;2;0;131;226;89;294;0;72;45
105;3;1;2;0;107;203;93;294;0;90;45
106;2;0;3;0;215;62;135;64;1;150;65
106;2;0;3;0;164;47;138;52;0;195;52
106;2;0;3;0;215;47;142;53;1;120;52
106;2;0;3;0;181;47;142;53;0;195;84
106;2;0;3;0;181;52;142;56;0;120;84
106;2;0;3;0;164;52;142;56;1;195;65
106;2;0;3;0;164;62;138;66;1;150;52
106;2;0;3;0;164;52;135;57;0;150;84
106;2;0;3;0;181;62;142;72;1;150;84
107;2;1;2;0;162;40;87;45;0;120;48
107;2;1;2;0;162;40;83;52;1;156;78
107;2;1;2;0;162;36;80;49;0;156;60
107;2;1;2;0;126;36;80;49;1;96;78
107;2;1;2;0;138;40;80;46;1;156;48
107;2;1;2;0;138;36;83;42;1;96;60
107;2;1;2;0;138;48;80;50;0;96;48
107;2;1;2;0;162;48;83;52;0;96;78
107;2;1;2;0;138;40;83;52;0;120;60
108;2;1;2;0;125;43;49;46;1;0;0
108;2;1;2;0;98;32;52;38;0;0;0
108;2;1;2;0;125;32;56;40;1;0;0
108;2;1;2;0;107;32;56;40;0;0;0
108;2;1;2;0;107;36;56;42;0;0;0
108;2;1;2;0;98;36;56;42;1;0;0
108;2;1;2;0;98;43;52;49;1;0;0
108;2;1;2;0;98;36;49;43;0;0;0
108;2;1;2;0;107;43;56;56;1;0;0
109;2;1;2;0;147;54;104;57;0;0;0
109;2;1;2;0;134;54;101;54;0;0;0
109;2;1;2;0;173;54;108;64;0;0;0
109;2;1;2;0;134;45;104;56;0;0;0
109;2;1;2;0;173;40;104;45;0;0;0
109;2;1;2;0;147;40;101;53;0;0;0
109;2;1;2;0;134;54;108;64;0;0;0
109;1;1;2;0;134;40;108;48;0;0;0
109;2;1;2;0;173;45;101;50;0;0;0
110;2;1;2;0;192;74;63;82;0;0;0
110;2;1;2;0;174;74;55;78;0;0;0
110;2;1;2;0;228;74;73;99;0;0;0
110;2;1;2;0;174;62;63;86;0;0;0
110;2;1;2;0;228;56;63;64;0;0;0
110;2;1;2;0;192;56;55;78;0;0;0
110;2;1;2;0;174;74;73;99;0;0;0
110;2;1;2;0;174;56;73;66;0;0;0
110;2;1;2;0;228;62;55;72;0;0;0
111;2;1;3;0;136;38;65;43;0;90;40
111;2;1;3;0;136;38;61;52;1;117;65
111;2;1;3;0;136;34;58;48;0;117;50
111;2;1;3;0;106;34;58;48;1;72;65
111;1;1;3;0;116;38;58;45;1;117;40
111;2;1;3;0;116;34;61;40;1;72;50
111;3;1;3;0;116;46;58;48;0;72;40
111;2;1;3;0;136;46;61;50;0;72;65
111;2;1;3;0;116;38;61;52;0;90;50
112;2;1;3;0;98;35;33;42;0;90;12
112;2;1;3;0;98;35;29;49;1;117;19
112;2;1;3;0;98;31;26;46;0;117;15
112;2;1;3;0;77;31;26;46;1;72;19
112;1;1;3;0;84;35;26;43;1;117;12
112;2;1;3;0;84;31;29;38;1;72;15
112;2;1;3;0;84;42;26;46;0;72;12
112;2;1;3;0;98;42;29;49;0;72;19
112;2;1;3;0;84;35;29;49;0;90;15
113;2;1;3;0;113;38;83;42;1;0;0
113;2;1;3;0;88;29;85;32;0;0;0
113;2;1;3;0;113;29;87;32;1;0;0
113;2;1;3;0;96;29;87;32;0;0;0
113;2;1;3;0;96;32;87;35;0;0;0
113;1;1;3;0;88;32;87;35;1;0;0
113;1;1;3;0;88;38;85;42;1;0;0
113;2;1;3;0;88;32;83;36;0;0;0
113;1;1;3;0;96;38;87;46;1;0;0
114;2;1;3;0;123;25;58;29;0;0;0
114;1;1;3;0;123;25;54;38;1;0;0
114;1;1;3;0;123;22;51;34;0;0;0
114;1;1;3;0;102;22;51;34;1;0;0
114;2;1;3;0;109;25;51;32;1;0;0
114;2;1;3;0;109;22;54;26;1;0;0
114;2;1;3;0;109;30;51;34;0;0;0
114;2;1;3;0;123;30;54;38;0;0;0
114;1;1;3;0;109;25;54;38;0;0;0
115;2;1;2;0;87;54;63;53;0;195;90
115;2;1;2;0;103;54;65;56;0;195;72
115;2;1;2;0;79;54;61;52;0;195;117
115;2;1;2;0;79;45;63;50;0;120;72
115;2;1;2;0;103;40;63;43;0;150;117
115;2;1;2;0;87;40;61;46;0;150;72
115;2;1;2;0;79;54;65;56;0;120;90
115;2;1;2;0;103;45;61;48;0;120;90
115;2;1;2;0;79;40;65;45;0;150;90
116;2;3;3;0;150;48;48;52;1;0;0
116;2;3;3;0;118;36;53;43;0;0;0
116;2;3;3;0;150;36;59;45;1;0;0
116;2;3;3;0;129;36;59;45;0;0;0
116;2;3;3;0;129;40;59;46;0;0;0
116;1;3;3;0;118;40;59;46;1;0;0
116;2;3;3;0;118;48;53;54;1;0;0
116;2;3;3;0;118;40;48;48;0;0;0
116;2;3;3;0;129;48;59;62;1;0;0
117;2;1;2;0;148;40;74;45;0;75;48
117;2;1;2;0;148;40;70;52;1;97;78
117;2;1;2;0;148;36;67;49;0;97;60
117;2;1;2;0;114;36;67;49;1;60;78
117;2;1;2;0;125;40;67;46;1;97;48
117;2;1;2;0;125;36;70;42;1;60;60
117;2;1;2;0;125;48;67;49;0;60;48
117;2;1;2;0;148;48;70;52;0;60;78
117;2;1;2;0;125;40;70;52;0;75;60
118;2;1;3;0;89;30;34;38;0;0;0
118;2;1;3;0;82;30;31;34;0;0;0
118;2;1;3;0;103;30;38;43;0;0;0
118;1;1;3;0;82;25;34;38;0;0;0
118;2;1;3;0;103;22;34;26;0;0;0
118;2;1;3;0;89;22;31;34;0;0;0
118;2;1;3;0;82;30;38;43;0;0;0
118;2;1;3;0;82;22;38;28;0;0;0
118;2;1;3;0;103;25;31;32;0;0;0
119;2;1;1;0;162;22;85;24;0;60;28
119;2;1;1;0;162;22;81;28;1;78;45
119;1;1;1;0;162;20;78;26;0;78;35
119;1;1;1;0;123;20;78;26;1;48;45
119;1;1;1;0;136;22;78;25;1;78;28
119;3;1;1;0;136;20;81;22;1;48;35
119;3;1;1;0;136;26;78;27;0;48;28
119;3;1;1;0;162;26;81;28;0;48;45
119;2;1;1;0;136;22;81;28;0;60;35
120;2;1;1;0;68;13;44;16;0;65;24
120;2;1;1;0;78;13;46;19;0;65;19
120;2;1;1;0;63;13;42;15;0;65;31
120;2;1;1;0;63;11;44;16;0;40;19
120;2;1;1;0;78;10;44;12;0;50;31
120;2;1;1;0;63;13;46;19;0;40;24
120;2;1;1;0;68;10;42;14;0;50;19
120;2;1;1;0;78;11;42;13;0;40;24
120;2;1;1;0;63;10;46;12;0;50;24
121;2;1;4;0;72;12;48;15;0;52;60
121;2;1;4;0;79;12;50;18;0;52;48
121;2;1;4;0;69;12;46;14;0;52;78
121;2;1;4;0;69;10;48;16;0;32;48
121;2;1;4;0;79;9;48;11;0;40;78
121;2;1;4;0;69;12;50;18;0;32;60
121;2;1;4;0;72;9;46;14;0;40;48
121;2;1;4;0;79;10;46;12;0;32;60
121;2;1;4;0;69;9;50;12;0;40;60
122;2;3;2;0;108;20;70;23;0;100;32
122;2;3;2;0;108;20;68;25;1;130;52
122;2;3;2;0;108;18;66;23;0;130;40
122;2;3;2;0;84;18;66;23;1;80;52
122;2;3;2;0;92;20;66;23;1;130;32
122;2;3;2;0;92;18;68;20;1;80;40
122;2;3;2;0;92;24;66;26;0;80;32
122;2;3;2;0;108;24;68;26;0;80;52
122;2;3;2;0;92;20;68;25;0;100;40
123;2;1;1;0;150;76;79;86;0;0;0
123;1;1;1;0;150;76;75;103;1;0;0
123;1;1;1;0;150;68;72;95;0;0;0
123;1;1;1;0;120;68;72;95;1;0;0
123;1;1;1;0;130;76;72;91;1;0;0
123;1;1;1;0;130;68;75;80;1;0;0
123;2;1;1;0;130;91;72;98;0;0;0
123;1;1;1;0;150;91;75;103;0;0;0
123;1;1;1;0;130;76;75;103;0;0;0
124;2;1;2;0;97;52;44;65;0;0;0
124;2;1;2;0;90;52;41;62;0;0;0
124;1;1;2;0;111;52;48;80;0;0;0
124;1;1;2;0;90;43;44;68;0;0;0
124;2;1;2;0;111;39;44;48;0;0;0
124;1;1;2;0;97;39;41;62;0;0;0
124;1;1;2;0;90;52;48;80;0;0;0
124;2;1;2;0;90;39;48;52;0;0;0
124;2;1;2;0;111;43;41;57;0;0;0
125;2;1;2;0;125;100;70;108;0;117;50
125;2;1;2;0;114;100;67;103;0;117;65
125;2;1;2;0;146;100;74;123;0;117;40
125;1;1;2;0;114;83;70;108;0;72;40
125;2;1;2;0;146;75;70;86;0;90;65
125;1;1;2;0;125;75;67;99;0;90;40
125;1;1;2;0;114;100;74;123;0;72;50
125;1;1;2;0;114;75;74;90;0;90;50
125;1;1;2;0;146;83;67;95;0;72;50
126;2;0;1;0;67;137;33;139;1;210;50
126;2;0;1;0;67;103;37;111;1;168;40
126;1;0;1;0;55;103;35;111;0;273;40
126;1;0;1;0;59;103;37;111;0;273;65
